0,15.12453842163086
1,15.12453842163086
2,15.12453842163086
3,15.12453842163086
4,15.12453842163086
5,15.12453842163086
6,15.12453842163086
7,15.12453842163086
8,15.12453842163086
9,15.12453842163086
10,15.12453842163086
11,15.12453842163086
12,15.12453842163086
13,15.12453842163086
14,15.12453842163086
15,15.12453842163086
16,15.12453842163086
17,15.12453842163086
18,15.12453842163086
19,15.12453842163086
20,15.12453842163086
21,15.12453842163086
22,15.12453842163086
23,15.12453842163086
24,15.12453842163086
25,15.12453842163086
26,15.12453842163086
27,15.12453842163086
28,15.12453842163086
29,15.12453842163086
30,15.12453842163086
31,15.12453842163086
32,15.12453842163086
33,15.12453842163086
34,15.12453842163086
35,15.12453842163086
36,15.12453842163086
37,15.12453842163086
38,15.12453842163086
39,15.12453842163086
40,15.12453842163086
41,15.12453842163086
42,15.12453842163086
43,15.12453842163086
44,15.12453842163086
45,15.12453842163086
46,15.12453842163086
47,15.12453842163086
48,15.12453842163086
49,15.12453842163086
50,15.12453842163086
51,15.12453842163086
52,15.12453842163086
53,15.12453842163086
54,15.12453842163086
55,15.12453842163086
56,15.12453842163086
57,15.12453842163086
58,15.12453842163086
59,15.12453842163086
60,15.12453842163086
61,15.12453842163086
62,15.12453842163086
63,15.12453842163086
64,15.12453842163086
65,15.12453842163086
66,15.12453842163086
67,15.12453842163086
68,15.12453842163086
69,15.12453842163086
70,15.12453842163086
71,15.12453842163086
72,15.12453842163086
73,15.12453842163086
74,15.12453842163086
75,15.12453842163086
76,15.12453842163086
77,15.12453842163086
78,15.12453842163086
79,15.12453842163086
80,15.12453842163086
81,15.12453842163086
82,15.12453842163086
83,15.12453842163086
84,15.12453842163086
85,15.12453842163086
86,15.12453842163086
87,15.12453842163086
88,15.12453842163086
89,15.12453842163086
90,15.12453842163086
91,15.12453842163086
92,15.12453842163086
93,15.12453842163086
94,15.12453842163086
95,15.12453842163086
96,15.12453842163086
97,15.12453842163086
98,15.12453842163086
99,15.12453842163086
100,15.12453842163086
101,15.12453842163086
102,15.12453842163086
103,15.12453842163086
104,15.12453842163086
105,15.12453842163086
106,15.12453842163086
107,15.12453842163086
108,15.12453842163086
109,15.12453842163086
110,15.12453842163086
